RowNumber,CustomerId,name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4217,15718852,taparia,794,Chennai,Male,56,9,96951.21,1,1,1,71776.76,0
4218,15583840,wadhavkar,587,Mumbai,Male,35,5,121863.61,1,1,1,23481.69,1
4219,15782418,juvekar,589,Mumbai,Female,19,9,83495.11,1,1,1,143022.31,1
4220,15813504,kukde,543,Mumbai,Female,25,1,146566.01,1,0,1,161407.48,0
4221,15711314,kapse,589,Bangalore,Female,45,1,0,1,0,0,125939.22,1
4222,15621064,visariya,701,Mumbai,Male,23,5,186101.18,2,1,1,76611.33,0
4223,15627847,virani,850,Chennai,Male,40,6,0,1,1,0,136985.08,1
4224,15588090,choudhury,726,Mumbai,Female,51,8,107494.86,2,1,0,140937.91,1
4225,15735270,marwah,767,Bangalore,Male,47,2,0,1,1,0,48161.18,1
4226,15671804,laddha,648,Bangalore,Male,36,8,146943.38,2,1,1,130041.45,0
4227,15753215,eknath,651,Bangalore,Female,36,8,0,2,1,0,91652.43,0
4228,15789941,negi,633,Chennai,Female,36,6,125130.28,1,0,0,125961.48,0
4229,15691061,ganesan,740,Chennai,Female,37,9,0,2,1,1,73225.31,0
4230,15808326,pendse,592,Chennai,Female,34,9,0,2,1,1,20460.2,0
4231,15566660,piramal,670,Chennai,Female,41,10,0,3,1,0,81602.02,0
4232,15778947,savarkar,628,Chennai,Male,36,3,0,2,1,1,8742.91,0
4233,15632977,gohil,745,Chennai,Male,47,5,0,2,0,0,145789.71,0
4234,15591747,kurup,705,Chennai,Male,32,3,0,2,0,0,129576.99,0
4235,15567335,argade,559,Chennai,Female,42,7,0,2,1,1,190040.29,0
4236,15609299,sonpatki,595,Chennai,Male,29,6,150685.79,1,1,0,87771.06,0
4237,15669945,"doifode, doiphode",492,Chennai,Male,35,4,141359.37,2,1,0,39519.53,0
4238,15736271,wadhwani,498,Chennai,Female,29,9,0,1,1,0,190035.83,0
4239,15710390,kohale,655,Chennai,Female,39,6,94631.26,2,1,1,148948.52,0
4240,15756481,puthran,636,Chennai,Female,39,3,118336.14,1,1,0,184691.77,0
4241,15736730,kane,634,Chennai,Female,45,2,0,1,1,1,143458.31,0
4242,15626040,vaish,793,Bangalore,Male,63,0,0,2,0,1,27166.75,0
4243,15746553,hoskote,526,Mumbai,Male,50,5,124233.24,1,0,1,159456.87,1
4244,15622518,wankar,768,Chennai,Female,26,5,51116.26,1,1,1,70454.79,1
4245,15684908,sahni,540,Mumbai,Male,64,1,91869.69,1,0,1,95421,0
4246,15569446,kakde,732,Chennai,Female,34,8,122338.43,2,1,0,187985.85,0
4247,15777504,gambhir,617,Chennai,Female,30,8,0,1,1,1,92621.9,0
4248,15677906,antony,637,Bangalore,Female,54,5,0,1,0,1,150836.98,0
4249,15703292,yennemadi,573,Chennai,Male,26,8,86270.93,2,1,1,90177.3,0
4250,15712938,wazalwar,531,Chennai,Male,44,3,0,2,1,1,34416.79,0
4251,15631359,tapaniya,489,Chennai,Female,38,5,117289.92,1,0,0,85231.88,0
4252,15720847,ghosh,601,Chennai,Male,35,2,0,2,1,1,118983.18,0
4253,15787830,tiwaskar,452,Mumbai,Male,33,7,153663.27,1,1,0,111868.23,0
4254,15599869,huilgol,728,Bangalore,Female,29,1,0,1,1,1,83056.22,0
4255,15592078,dhumale,590,Mumbai,Female,27,8,123599.49,2,1,0,1676.92,0
4256,15596228,ozha,490,Chennai,Male,29,4,0,2,1,0,32089.57,0
4257,15578462,dave,596,Bangalore,Female,76,9,134208.25,1,1,1,13455.43,0
4258,15756894,jadhav,635,Chennai,Male,29,1,0,1,0,1,24865.54,0
4259,15796167,bhite,782,Mumbai,Male,35,7,98556.89,2,1,0,117644.36,0
4260,15664808,pant,790,Bangalore,Female,37,3,0,3,0,0,98897.32,0
4261,15664555,vasudevan,587,Chennai,Male,40,2,0,4,0,1,106174.7,1
4262,15607278,bhargav,794,Bangalore,Female,46,8,134593.79,1,1,1,46386.37,0
4263,15585222,tak,515,Chennai,Male,41,8,0,2,1,1,185054.14,0
4264,15750299,vijayrania,746,Bangalore,Male,24,10,68781.82,1,0,1,47997.39,0
4265,15761294,mudaliyar,667,Mumbai,Female,56,8,137464.04,1,1,0,130846.79,1
4266,15810454,rajawat,709,Chennai,Male,32,4,147307.91,1,0,1,40861.55,0
4267,15673984,deshmukh,536,Chennai,Female,35,8,0,1,1,0,171840.24,1
4268,15609319,wanjare,711,Chennai,Female,41,3,145754.91,1,1,1,101455.07,0
4269,15709941,tambe,753,Chennai,Male,46,8,0,3,1,0,90747.94,1
4270,15580252,gavaskar,748,Chennai,Male,44,4,112610.77,1,0,1,2048.55,0
4271,15741275,amladi,623,Chennai,Female,57,7,71481.79,2,1,1,84421.34,0
4272,15707132,roychoudhury,465,Chennai,Male,33,5,0,2,0,1,78698.09,0
4273,15600708,vidyarthi,640,Bangalore,Female,34,3,77826.8,1,1,1,168544.85,0
4274,15804787,panthulu,562,Chennai,Male,75,5,87140.85,1,1,1,39351.64,0
4275,15690021,thakkar,502,Mumbai,Female,42,0,132002.7,1,0,1,28204.98,1
4276,15763895,tandel,536,Chennai,Male,32,7,178011.5,2,1,0,22375.14,0
4277,15623478,tempalli,670,Mumbai,Female,32,4,102954.68,2,0,1,134942.45,0
4278,15797910,paintal,775,Mumbai,Male,51,2,123783.25,1,1,1,134901.57,0
4279,15577751,tayde,759,Mumbai,Male,30,4,101802.67,1,0,0,8693.8,0
4280,15781777,ingole,604,Chennai,Male,33,3,148659.48,1,0,0,42437.75,0
4281,15740527,pandhripande,766,Mumbai,Female,62,7,142724.48,1,0,1,5893.23,1
4282,15721251,shekhar,554,Bangalore,Female,41,4,112152.89,1,0,1,36242.19,0
4283,15602994,tamhane,487,Chennai,Female,53,10,89550.85,1,0,1,90076.85,0
4284,15750769,bhende,725,Chennai,Male,35,7,75915.75,1,1,0,150507.43,0
4285,15740175,vora,732,Mumbai,Female,42,2,118889.66,2,0,0,87422.15,0
4286,15679968,mohan,623,Chennai,Male,40,5,118788.57,1,1,0,192867.4,0
4287,15694404,tiwaskar,781,Chennai,Female,42,3,156555.54,1,1,1,175674.01,0
4288,15657529,mule,714,Mumbai,Male,53,1,99141.86,1,1,1,72496.05,1
4289,15762882,mohril,577,Mumbai,Female,31,4,61211.18,1,1,1,145250.43,0
4290,15642579,sonawane,731,Bangalore,Female,37,1,128932.4,1,1,1,180712.52,0
4291,15598884,thuse,650,Bangalore,Female,23,5,0,1,1,1,180622.43,0
4292,15770185,kinariwalla,779,Chennai,Male,32,10,80728.15,1,1,0,86306.75,0
4293,15800287,tripathi,706,Bangalore,Female,46,2,127660.46,2,1,0,150156.82,1
4294,15665861,chowdhury,733,Bangalore,Male,44,3,106070.89,1,0,1,101617.43,0
4295,15662203,kazi,579,Mumbai,Female,42,3,137560.38,2,1,1,85424.34,0
4296,15616454,dhingra,476,Mumbai,Female,34,8,111905.43,1,0,1,197221.81,1
4297,15702788,kamat,775,Chennai,Male,40,9,126212.64,1,1,0,70196.57,0
4298,15778149,uniyal,538,Bangalore,Male,68,9,0,2,1,0,110440.5,1
4299,15680001,vasudevan,602,Chennai,Male,38,7,111835.94,2,1,0,124389.61,0
4300,15711991,badkas,615,Chennai,Male,30,8,0,2,0,0,3183.15,0
4301,15633834,mamdani,700,Mumbai,Female,28,3,99705.69,2,0,0,146723.72,0
4302,15765266,vaze,615,Chennai,Male,32,1,0,2,0,0,2139.25,0
4303,15791867,muralidharan,544,Mumbai,Male,44,2,108895.93,1,0,0,69228.2,1
4304,15675380,abbi,573,Bangalore,Male,56,3,154669.77,1,0,1,115462.27,1
4305,15770576,chabukswar,555,Bangalore,Male,50,7,128061,2,1,1,62375.1,0
4306,15775294,sen,692,Chennai,Female,31,2,0,2,1,0,91829.17,1
4307,15727059,amarnath,476,Chennai,Female,40,4,0,2,0,0,182547.04,0
4308,15702499,lagoo,770,Bangalore,Male,46,9,190678.02,1,1,1,14725.36,0
4309,15611699,mahindra,641,Chennai,Female,40,7,0,1,1,0,126996.67,0
4310,15654000,vora,705,Chennai,Female,35,5,0,1,1,0,133991.11,1
4311,15657881,zalpuri,784,Chennai,Male,38,5,136712.91,1,0,1,169920.92,0
4312,15719991,kalra,727,Bangalore,Female,52,1,154733.97,1,1,0,80259.67,1
4313,15720687,parekh,576,Chennai,Female,41,4,112609.91,1,0,0,191035.18,1
4314,15687079,pendharkar,646,Bangalore,Male,69,10,115462.44,1,1,0,40421.87,0
4315,15582276,chopra,638,Chennai,Male,34,5,133501.36,1,0,1,155643.04,0
4316,15763980,firodia,632,Mumbai,Male,30,1,58668.02,1,1,1,78670.52,0
4317,15720774,sakpal,850,Bangalore,Male,44,7,89118.26,1,1,0,104240.77,1
4318,15592194,anand,492,Chennai,Female,28,9,0,2,1,0,95957.09,0
4319,15803685,ajgaonkar,673,Mumbai,Female,77,10,76510.52,2,0,1,59595.66,0
4320,15759456,patni,609,Bangalore,Male,34,7,140694.78,2,1,0,46266.63,0
4321,15611544,gujral,701,Mumbai,Male,36,7,95448.32,2,1,0,189085.07,0
4322,15794257,majumdar,651,Chennai,Male,34,4,91562.99,1,1,1,123954.15,0
4323,15681697,kasat,508,Chennai,Male,31,8,72541.48,1,1,0,129803.08,0
4324,15579566,hingorani,616,Bangalore,Female,43,3,120867.18,1,1,0,18761.92,1
4325,15577970,dusanj,489,Chennai,Male,34,5,0,1,0,0,43540.59,0
4326,15727489,sikarwar,567,Bangalore,Female,45,1,157320.51,1,1,0,62193.92,0
4327,15764284,patekar,714,Bangalore,Male,27,3,0,3,1,1,129130.09,0
4328,15581811,uniyal,678,Mumbai,Female,30,1,139676.95,2,0,1,16146,0
4329,15622527,ali,581,Chennai,Female,55,6,0,1,1,1,22442.13,0
4330,15753362,umbarkar,748,Bangalore,Male,60,3,0,2,1,1,78194.37,0
4331,15666652,dev,781,Chennai,Female,19,3,0,2,1,1,124297.32,0
4332,15789714,dahake,691,Bangalore,Male,21,3,103000.94,1,1,1,104648.58,0
4333,15771543,upadhye,507,Mumbai,Male,31,2,134237.07,1,1,1,166423.66,1
4334,15748327,das,724,Mumbai,Male,34,6,118235.7,2,0,0,157137.23,0
4335,15754649,waghray,705,Bangalore,Female,57,3,0,2,1,1,34134.14,0
4336,15810460,rakshit,708,Bangalore,Female,64,5,0,3,0,1,112520.07,1
4337,15771742,vijay,580,Mumbai,Male,38,9,115442.19,2,1,0,128481.5,1
4338,15642160,patekar,850,Chennai,Male,38,5,0,2,1,0,16491.64,0
4339,15798439,lal,714,Bangalore,Male,25,2,0,1,1,1,132979.43,0
4340,15605293,chahal,559,Chennai,Female,43,1,0,2,1,1,196645.87,0
4341,15692631,khan,577,Bangalore,Female,44,8,115557,1,0,1,127506.76,0
4342,15665376,bhattacharya,647,Mumbai,Female,35,3,166518.63,2,1,0,147930.46,0
4343,15772412,nambian,554,Bangalore,Male,30,6,135370.12,1,1,1,179689.05,1
4344,15654577,mehrotra,549,Mumbai,Male,54,5,92877.33,1,1,0,2619.64,1
4345,15585427,macwan,528,Chennai,Female,26,10,102073.67,2,0,0,166799.93,0
4346,15584536,kotian,720,Mumbai,Male,46,3,97042.6,1,1,1,133516.51,1
4347,15585853,sonawane,743,Bangalore,Male,41,7,0,1,1,0,163736.09,1
4348,15645271,kukkar,615,Mumbai,Male,24,8,108528.07,2,0,0,179488.41,1
4349,15579387,tirpude,635,Mumbai,Female,44,2,79064.85,2,0,1,113291.75,0
4350,15623107,zalpuri,686,Bangalore,Male,45,3,74274.87,3,1,0,64907.48,1
4351,15754072,thombre,840,Bangalore,Female,36,6,0,2,1,0,141364.27,0
4352,15666163,murthy,695,Chennai,Male,43,1,100421.1,1,1,1,101141.28,0
4353,15765192,balaji,564,Chennai,Male,26,7,84006.88,2,0,0,183490.99,0
4354,15804822,walawalakar,805,Chennai,Female,31,4,0,2,1,0,4798.12,0
4355,15612893,zite,558,Bangalore,Male,45,4,0,1,1,0,131807.14,0
4356,15593636,wadhawan,657,Chennai,Female,39,4,80293.81,1,1,0,97192.76,0
4357,15693326,ramisetty,641,Chennai,Female,42,7,125437.14,2,0,0,164128.58,0
4358,15809901,singham,755,Chennai,Male,36,8,0,2,1,0,176809.87,0
4359,15759751,darbari,483,Chennai,Male,48,1,0,2,1,1,110059.38,0
4360,15605425,kothale,545,Mumbai,Female,44,2,127536.44,1,1,0,108398.63,0
4361,15801934,"ogle, ogale",678,Chennai,Male,66,8,0,2,1,1,47117.03,0
4362,15592000,velugubanti,781,Mumbai,Female,48,9,82794.18,1,1,0,124720.68,1
4363,15618695,tejwani,571,Bangalore,Female,22,3,108117.1,1,0,1,53328.7,0
4364,15637110,sarode,634,Bangalore,Female,35,10,0,1,1,0,82634.41,0
4365,15727408,kazmi,523,Mumbai,Male,27,8,61688.61,2,1,0,147059.16,0
4366,15716328,basha,501,Chennai,Female,40,2,0,2,0,0,141946.92,0
4367,15669060,agnihotri,662,Chennai,Male,74,6,0,2,1,0,123583.85,0
4368,15675854,dutta,573,Bangalore,Male,50,0,159304.07,1,0,1,155915.24,1
4369,15621116,saluja,648,Mumbai,Male,33,5,138664.24,1,1,0,29076.27,0
4370,15781495,deshpande,662,Chennai,Female,22,2,126362.57,2,1,1,97382.8,0
4371,15740470,samarth,725,Chennai,Male,39,4,160652.45,2,1,0,57643.55,0
4372,15714391,faujdar,563,Chennai,Female,35,2,183572.84,1,1,1,66006.75,1
4373,15730137,walale,628,Chennai,Male,31,0,88421.81,1,0,0,72350.47,0
4374,15596455,unnikrishnan,546,Bangalore,Female,45,2,0,1,0,0,197789.83,1
4375,15717290,kewalramani,688,Mumbai,Male,41,2,112871.19,2,0,1,65520.74,0
4376,15616555,dhote,850,Mumbai,Male,41,8,60880.68,1,1,0,31825.84,0
4377,15659820,hoon,614,Chennai,Female,34,5,0,2,1,0,185561.89,0
4378,15696301,tirpude,719,Chennai,Female,37,9,101455.7,1,1,0,25803.59,1
4379,15771087,chanchad,757,Chennai,Female,71,0,88084.13,2,1,1,154337.47,0
4380,15808831,kalwani,669,Chennai,Male,29,7,0,2,1,1,138145.62,0
4381,15812241,bantwal,438,Mumbai,Male,59,7,127197.14,1,1,0,51565.98,1
4382,15680370,garcia,492,Chennai,Male,39,7,0,2,0,1,71323.23,0
4383,15780561,taparia,622,Chennai,Female,39,9,83456.79,2,0,0,38882.34,0
4384,15800784,veeranna,645,Chennai,Male,42,4,98298.18,1,1,1,676.06,0
4385,15715796,dubey,728,Chennai,Male,37,0,0,2,1,1,72203.8,0
4386,15605375,vaze,651,Chennai,Male,35,2,86911.8,1,1,0,174094.24,0
4387,15621520,modak,783,Mumbai,Female,42,2,139707.28,1,1,0,2150.22,0
4388,15665460,babariya,732,Bangalore,Female,67,1,0,2,1,1,177783.04,0
4389,15801152,dabholkar,553,Bangalore,Female,39,1,142876.98,2,1,0,44363.42,0
4390,15756425,yedekar,660,Chennai,Male,30,7,146301.31,1,0,0,96847.91,0
4391,15674328,tiwaskar,670,Chennai,Female,40,3,47364.45,1,1,1,148579.43,1
4392,15742404,trivedi,718,Chennai,Male,38,7,0,2,1,0,38308.34,0
4393,15757140,warsi,787,Chennai,Male,51,0,58137.08,1,0,1,142538.31,0
4394,15570051,sabnis,775,Mumbai,Female,38,6,179886.41,2,0,0,153122.58,0
4395,15669175,gajjar,479,Mumbai,Male,24,6,107637.97,2,0,1,169505.83,0
4396,15790324,nagpal,660,Chennai,Female,20,6,167685.56,1,1,0,57929.9,0
4397,15691119,chintawar,721,Mumbai,Male,68,4,136525.99,1,0,0,175399.14,0
4398,15743478,gavaskar,659,Mumbai,Male,39,8,52106.33,2,1,1,107964.36,0
4399,15707007,deshpande,743,Chennai,Female,39,8,0,1,1,0,94263.44,0
4400,15572547,rathi,670,Chennai,Female,45,9,104930.38,1,1,0,155921.81,1
4401,15567063,bendre,766,Mumbai,Female,34,6,106434.94,1,0,1,137995.66,1
4402,15689633,babu,845,Bangalore,Female,38,2,112803.92,1,1,0,179631.85,0
4403,15720637,chatterjee,710,Mumbai,Female,46,10,120530.34,1,1,0,166586.99,1
4404,15616859,ozha,602,Mumbai,Female,43,2,113641.49,4,1,0,115116.35,1
4405,15766166,thosar,604,Bangalore,Male,43,2,145081.72,1,1,1,23881.62,0
4406,15617655,talari,564,Bangalore,Female,35,9,0,2,1,1,105837.38,0
4407,15623450,mafatlal,637,Mumbai,Female,27,7,135842.89,1,1,1,101418.05,0
4408,15796612,jagtap,527,Chennai,Female,31,1,112203.25,1,1,0,182266.01,0
4409,15795963,kar,687,Chennai,Male,34,7,129895.19,1,0,1,28698.17,0
4410,15781598,bawaskar,756,Mumbai,Male,41,6,149049.92,1,0,1,50422.36,1
4411,15691871,naudiyal,503,Mumbai,Male,42,9,153279.39,1,1,1,151336.96,0
4412,15740345,merchant,657,Bangalore,Male,42,5,41473.33,1,1,0,112979.6,1
4413,15662626,gavaskar,666,Chennai,Female,40,2,0,2,0,0,36371.27,0
4414,15596575,verghese,615,Mumbai,Male,39,5,113193.51,2,1,1,52166.25,0
4415,15657321,chandak,712,Mumbai,Male,27,8,113174.21,2,1,0,147261.58,0
4416,15575955,gopi,764,Chennai,Female,24,0,0,2,1,0,88724.49,0
4417,15743893,surana,471,Chennai,Male,42,3,164951.56,1,1,0,190531.77,0
4418,15697270,wattal,608,Bangalore,Male,27,4,153325.1,1,1,1,199953.33,0
4419,15644356,thackeray,682,Bangalore,Female,47,10,134032.01,1,1,0,144290.97,0
4420,15677586,veeranna,587,Mumbai,Female,32,3,125445.04,2,1,1,130514.78,0
4421,15571261,dhingra,714,Mumbai,Female,35,6,126077.43,2,1,1,53954.24,0
4422,15698758,udyavar,630,Bangalore,Female,31,1,0,2,1,1,169802.73,0
4423,15787014,chorghade,648,Mumbai,Female,28,8,90371.09,1,1,1,146851.73,0
4424,15739857,hangal,785,Chennai,Female,40,3,0,2,1,1,96832.82,0
4425,15774630,gursahani,601,Mumbai,Female,47,1,142802.02,1,1,1,57553.02,0
4426,15805523,makhija,717,Chennai,Female,28,1,90537.16,1,0,1,74800.99,0
4427,15749557,gopal,707,Chennai,Female,44,6,0,2,1,1,192542.17,0
4428,15681180,pant,771,Chennai,Female,23,7,156123.73,1,1,0,72990.62,0
4429,15742028,more,602,Chennai,Female,35,5,0,2,1,0,31050.02,0
4430,15686463,bharti,626,Chennai,Male,38,7,141074.59,1,1,0,52795.56,1
4431,15654379,tandel,588,Bangalore,Male,59,4,0,2,1,1,27435.41,0
4432,15783629,gopi,616,Mumbai,Female,42,6,117899.95,2,0,0,150266.81,0
4433,15751193,narlikar,621,Bangalore,Male,33,4,0,2,1,1,40299.23,0
4434,15724099,borkar,674,Chennai,Male,26,6,166257.96,1,1,1,149369.41,0
4435,15568429,biyani,633,Bangalore,Female,46,3,0,2,1,0,120250.58,0
4436,15648967,saoji,698,Mumbai,Female,64,1,169362.43,1,1,0,84760.32,1
4437,15664498,padukone,508,Chennai,Male,26,7,205962,1,1,0,156424.4,0
4438,15779522,asrani,736,Chennai,Female,24,0,0,2,1,0,109355.73,1
4439,15583850,chandani,672,Mumbai,Male,68,0,126061.51,2,1,1,184936.77,0
4440,15696539,varma,613,Chennai,Female,21,7,105627.95,1,1,1,36560.51,0
4441,15760121,jhawar,712,Chennai,Male,32,9,100606.02,1,1,0,165693.06,0
4442,15628279,mundi,624,Chennai,Female,38,3,0,2,1,1,163666.85,0
4443,15766163,tanna,676,Chennai,Male,38,1,0,2,0,1,35644.79,0
4444,15566467,thakran,683,Mumbai,Female,32,0,138171.1,2,1,1,188203.58,0
4445,15639049,nabar,489,Chennai,Female,31,7,139395.08,1,0,1,6120.84,0
4446,15736413,haasan,739,Chennai,Male,29,1,0,2,1,1,164484.78,0
4447,15634815,negi,701,Chennai,Female,37,3,0,2,1,1,164268.28,0
4448,15716381,gangotri,666,Mumbai,Female,50,7,109062.28,1,1,1,140136.1,1
4449,15708162,gokhale,565,Mumbai,Female,40,1,89994.71,2,0,1,121084.27,0
4450,15569364,talpade,666,Chennai,Male,36,3,0,2,1,0,35156.54,0
4451,15791191,narlikar,633,Chennai,Male,59,2,103996.74,1,1,1,103159.11,0
4452,15621205,dhone,578,Chennai,Male,34,4,175111.11,1,1,1,74858.3,0
4453,15704788,raxit,812,Bangalore,Female,49,8,66079.45,2,0,0,91556.57,1
4454,15775756,mamdani,809,Mumbai,Male,33,8,148055.74,1,0,0,199203.21,0
4455,15641312,narayan,615,Chennai,Male,36,6,0,1,1,1,27011.8,1
4456,15782531,rakshit,684,Bangalore,Female,31,8,0,2,1,0,188637.05,0
4457,15724428,tapaniya,544,Chennai,Male,40,8,0,2,1,0,61581.2,0
4458,15743617,patne,713,Mumbai,Male,47,1,95994.98,1,1,0,197529.23,0
4459,15585839,gilani,633,Chennai,Male,37,2,0,2,1,0,182258.17,0
4460,15658158,ogra,672,Mumbai,Female,23,10,110741.56,1,1,0,80778.5,0
4461,15637678,panse,661,Chennai,Male,35,5,0,1,1,0,155394.52,0
4462,15701809,thackeray,749,Bangalore,Female,28,3,0,1,1,0,3408.7,0
4463,15676937,khemu,635,Bangalore,Female,32,8,0,2,1,1,19367.98,1
4464,15778975,tejwani,850,Mumbai,Female,70,1,96947.58,3,1,0,62282.99,1
4465,15710375,wadhawan,641,Chennai,Male,41,6,0,2,1,0,65396.79,0
4466,15579914,badgujar,633,Mumbai,Male,30,2,109786.82,2,1,1,139712.81,0
4467,15595160,barua,413,Bangalore,Male,35,2,0,2,1,1,60972.84,0
4468,15595391,chandorkar,538,Chennai,Male,31,1,0,2,1,0,1375.46,0
4469,15630363,sanghvi,437,Chennai,Female,39,0,102721.49,1,0,0,22191.82,0
4470,15692443,bhende,612,Bangalore,Male,33,5,69478.57,1,1,0,8973.67,1
4471,15593795,puniani,516,Mumbai,Female,53,1,156674.2,1,1,0,118502.34,1
4472,15642824,amin,826,Bangalore,Female,56,8,174506.1,2,0,1,161802.82,1
4473,15683524,mujumdar,660,Mumbai,Female,23,6,166070.48,2,0,0,90494.72,0
4474,15713532,gohad,646,Mumbai,Female,29,4,105957.44,1,1,0,15470.91,0
4475,15719827,banthia,767,Chennai,Male,36,3,0,1,0,0,65147.27,0
4476,15578435,tamhankar,640,Chennai,Male,40,8,110340.68,1,1,1,157886.6,0
4477,15723028,prasad,778,Chennai,Male,33,1,0,2,1,0,85439.73,0
4478,15595609,tikoo,679,Mumbai,Male,52,9,135870.01,2,0,0,54038.62,0
4479,15622443,gowda,549,Chennai,Male,31,4,0,2,0,1,25684.85,0
4480,15579112,daswani,598,Chennai,Male,47,2,0,2,1,1,186116.54,0
4481,15648479,oberoi,655,Chennai,Female,45,0,0,2,1,0,166830.71,0
4482,15659234,ambedkar,494,Chennai,Male,30,3,85704.95,1,0,1,27886.06,0
4483,15811970,rakshit,653,Chennai,Female,42,1,0,2,1,1,5768.32,0
4484,15774192,karnawat,539,Mumbai,Female,38,8,105435.74,1,0,0,80575.44,1
4485,15595136,pandian,645,Chennai,Female,37,1,0,2,1,1,68987.55,0
4486,15630580,maheshwari,751,Mumbai,Male,34,9,108513.25,2,1,1,27097.82,0
4487,15660646,omkareshwar,528,Chennai,Male,35,3,156687.1,1,1,0,199320.77,0
4488,15614365,gangopadhyay,696,Mumbai,Male,31,3,150604.52,1,0,0,5566.6,0
4489,15776128,badhe,716,Chennai,Female,44,6,155114.9,1,0,0,133871.83,0
4490,15787035,diwadkar,602,Chennai,Female,35,8,0,2,1,1,152843.53,0
4491,15792646,vasudevan,647,Bangalore,Female,64,1,91216,1,1,1,41800.18,0
4492,15726832,wargantiwar,850,Mumbai,Male,61,3,141784.02,1,1,1,92053.75,0
4493,15773260,gujral,590,Chennai,Female,32,0,127763.24,1,1,0,100717.54,0
4494,15624437,mulki,825,Bangalore,Female,32,1,0,2,1,1,42935.15,0
4495,15717138,marathe,850,Bangalore,Male,31,6,82613.56,2,1,0,149170.92,0
4496,15657317,wadia,789,Chennai,Female,32,7,69423.52,1,1,0,107499.39,0
4497,15626948,agate,701,Chennai,Female,42,6,86167.82,1,1,0,153342.38,0
4498,15758901,kumta,713,Bangalore,Female,47,1,0,1,1,0,107825.08,1
4499,15777759,phatak,570,Chennai,Male,30,2,131406.56,1,1,1,47952.45,0
4500,15773322,tamhane,536,Mumbai,Female,44,4,121898.82,1,0,0,131007.18,0
4501,15697318,pandhripande,771,Mumbai,Male,32,9,77487.2,1,0,0,33143.04,0
4502,15678916,sawant,512,Chennai,Female,75,2,0,1,1,0,123304.62,0
4503,15632118,jaiswal,698,Bangalore,Male,45,5,164450.94,1,1,0,141970.02,1
4504,15788118,ludhani,656,Chennai,Male,33,7,138705.02,2,1,0,37136.15,0
4505,15788930,swarup,761,Bangalore,Male,37,7,132730.17,1,1,0,199293.01,0
4506,15628583,swamy,709,Chennai,Female,30,5,0,2,0,1,161388.22,0
4507,15635177,munje,597,Bangalore,Female,66,3,0,1,1,1,70532.53,0
4508,15587690,kothale,592,Chennai,Male,28,2,116498.22,1,1,0,144290.25,0
4509,15627630,rai,599,Chennai,Female,41,1,0,2,1,0,96069.82,0
4510,15610930,naudiyal,572,Mumbai,Female,35,1,139979.07,1,1,0,185662.84,0
4511,15657747,sahastrabuddhe,611,Mumbai,Female,43,9,127216.31,2,0,1,17913.25,0
4512,15568006,mittal,634,Chennai,Female,45,2,0,4,1,0,101039.53,1
4513,15751748,verma,666,Chennai,Male,51,2,148222.65,1,0,0,156953.54,1
4514,15722212,diwadkar,696,Chennai,Female,41,8,0,2,0,0,28276.83,0
4515,15658670,ganguly,669,Chennai,Female,38,8,0,2,1,0,84049.16,0
4516,15761654,wankhede,726,Bangalore,Male,30,8,134152.29,1,1,1,147822.44,0
4517,15812210,rajawat,497,Mumbai,Female,32,8,111537.23,4,1,1,9497.99,1
4518,15787051,advani,750,Bangalore,Female,39,7,119565.92,1,1,0,87067.73,0
4519,15642991,gadde,850,Bangalore,Female,29,7,0,2,1,0,23237.25,0
4520,15713769,zutshi,617,Bangalore,Male,38,7,0,1,1,1,27239.28,0
4521,15605826,tiwaskar,652,Mumbai,Male,46,10,121063.8,3,1,0,151481.86,1
4522,15648898,wadhva,560,Bangalore,Female,27,7,124995.98,1,1,1,114669.79,0
4523,15705309,kuchibhotla,629,Bangalore,Male,39,5,0,2,0,0,116748.14,0
4524,15734202,mehra,660,Mumbai,Female,52,4,86891.84,1,1,0,90877.76,0
4525,15658852,umbarkar,676,Chennai,Male,38,8,0,2,1,1,133692.88,0
4526,15612633,padwad,581,Bangalore,Male,43,9,78022.61,1,0,1,30662.91,0
4527,15604818,kanetkar,798,Chennai,Male,34,9,154495.79,1,1,0,191395.88,0
4528,15593900,varghese,705,Chennai,Male,38,1,189443.72,1,0,1,106648.58,0
4529,15624995,patel,714,Bangalore,Female,31,6,152926.6,1,1,1,50899.91,0
4530,15570087,vyas,664,Chennai,Female,44,8,142989.69,1,1,1,115452.51,1
4531,15802617,hirlekar,697,Mumbai,Male,43,7,115371.94,2,1,0,64139.1,0
4532,15656029,abhyankar,609,Chennai,Male,37,6,0,2,0,1,22030.72,0
4533,15739194,chaturvedi,548,Bangalore,Male,38,0,178056.54,2,1,0,38434.73,0
4534,15607275,gaur,850,Bangalore,Male,39,6,206014.94,2,0,1,42774.84,1
4535,15629475,nimbalkar,656,Chennai,Male,41,2,0,2,1,0,158973.77,0
4536,15635034,chandrababu,727,Mumbai,Male,37,9,101191.83,1,1,1,34551.35,1
4537,15756333,pandher,642,Chennai,Female,55,7,0,2,1,1,101515.76,0
4538,15777436,balasubramaniam,710,Bangalore,Female,31,5,0,2,1,0,9561.73,0
4539,15676835,karnik,710,Bangalore,Male,33,1,0,2,1,0,168313.17,0
